sample,encode_us,write_syscall_us,roundtrip_us,drain_us,total_us,expected_replies,received_replies,timed_out
2628,22,22,340,490,874,3,3,0
2629,22,20,256,562,860,3,3,0
2630,21,21,314,559,915,3,3,0
2631,21,20,382,503,926,3,3,0
2632,22,20,276,610,928,3,3,0
2633,23,23,369,548,963,3,3,0
2634,23,24,340,544,931,3,3,0
2635,21,20,249,564,854,3,3,0
2636,23,23,267,625,938,3,3,0
2637,22,21,332,512,887,3,3,0
2638,21,21,362,533,937,3,3,0
2639,23,23,360,556,962,3,3,0
2640,23,23,340,557,943,3,3,0
2641,22,21,252,560,855,3,3,0
2642,22,20,251,610,903,3,3,0
2643,21,20,275,589,905,3,3,0
2644,23,20,279,603,925,3,3,0
2645,21,20,280,634,955,3,3,0
2646,21,20,281,586,908,3,3,0
2647,23,34,338,527,922,3,3,0
2648,22,21,254,646,943,3,3,0
2649,21,20,304,521,866,3,3,0
2650,23,20,380,493,916,3,3,0
2651,23,20,272,573,888,3,3,0
2652,21,19,261,659,960,3,3,0
2653,22,20,288,560,890,3,3,0
2654,22,20,282,592,916,3,3,0
2655,21,20,290,597,928,3,3,0
2656,22,20,235,640,917,3,3,0
2657,21,20,290,635,966,3,3,0
2658,21,20,262,571,874,3,3,0
2659,21,20,310,572,923,3,3,0
2660,21,20,275,603,919,3,3,0
2661,19,20,335,592,966,3,3,0
2662,26,17,359,539,941,3,3,0
2663,18,17,285,600,920,3,3,0
2664,17,17,316,554,904,3,3,0
2665,19,20,369,533,941,3,3,0
2666,48,20,283,604,955,3,3,0
2667,33,23,295,584,935,3,3,0
2668,22,21,376,440,859,3,3,0
2669,31,21,382,430,864,3,3,0
2670,21,21,293,572,907,3,3,0
2671,21,21,452,402,896,3,3,0
2672,21,21,378,439,859,3,3,0
2673,22,21,387,598,1028,3,3,0
2674,21,21,347,550,939,3,3,0
2675,23,24,362,577,986,3,3,0
2676,23,23,380,525,951,3,3,0
2677,22,24,350,553,949,3,3,0
2678,22,24,341,548,935,3,3,0
2679,23,24,363,557,967,3,3,0
2680,21,21,356,544,942,3,3,0
2681,21,21,282,569,893,3,3,0
2682,21,21,381,450,873,3,3,0
2683,21,22,403,559,1005,3,3,0
2684,20,21,286,584,911,3,3,0
2685,32,21,399,400,852,3,3,0
2686,21,21,408,499,949,3,3,0
2687,31,22,390,551,994,3,3,0
2688,21,20,286,605,932,3,3,0
2689,19,21,286,574,900,3,3,0
2690,19,20,342,530,911,3,3,0
2691,32,20,239,677,968,3,3,0
2692,19,20,256,550,845,3,3,0
2693,18,18,282,592,910,3,3,0
2694,19,21,352,500,892,3,3,0
2695,24,23,385,510,942,3,3,0
2696,22,23,370,548,963,3,3,0
2697,22,22,440,488,972,3,3,0
2698,32,23,322,572,949,3,3,0
2699,23,22,305,497,847,3,3,0
2700,22,22,329,600,973,3,3,0
2701,23,23,255,586,887,3,3,0
2702,23,22,369,520,934,3,3,0
2703,23,23,256,645,947,3,3,0
2704,22,22,342,580,966,3,3,0
2705,23,22,371,538,954,3,3,0
2706,25,26,570,258,879,3,3,0
2707,20,22,334,602,978,3,3,0
2708,19,19,296,567,901,3,3,0
2709,30,22,354,543,949,3,3,0
2710,18,19,324,551,912,3,3,0
2711,18,20,329,663,1030,3,3,0
2712,23,25,326,614,988,3,3,0
2713,19,19,336,603,977,3,3,0
2714,27,19,371,501,918,3,3,0
2715,28,21,341,613,1003,3,3,0
2716,24,20,253,630,927,3,3,0
2717,22,21,343,500,886,3,3,0
2718,26,17,336,631,1010,3,3,0
2719,20,17,365,507,909,3,3,0
2720,19,20,369,534,942,3,3,0
2721,32,18,345,609,1004,3,3,0
2722,26,17,263,596,902,3,3,0
2723,26,17,401,609,1053,3,3,0
2724,17,16,282,678,993,3,3,0
2725,50,20,285,645,1000,3,3,0
2726,19,19,281,675,994,3,3,0
2727,19,20,341,534,914,3,3,0
2728,18,19,382,615,1034,3,3,0
2729,17,17,371,607,1012,3,3,0
2730,17,17,384,493,911,3,3,0
2731,23,23,251,645,942,3,3,0
2732,24,22,372,586,1004,3,3,0
2733,24,26,323,583,956,3,3,0
2734,23,25,358,531,937,3,3,0
2735,23,24,366,473,886,3,3,0
2736,23,20,397,560,1000,3,3,0
2737,22,21,255,601,899,3,3,0
2738,21,21,263,725,1030,3,3,0
2739,21,21,392,509,943,3,3,0
2740,23,20,297,531,871,3,3,0
2741,21,21,337,571,950,3,3,0
2742,20,21,281,584,906,3,3,0
2743,21,20,376,637,1054,3,3,0
2744,21,20,393,511,945,3,3,0
2745,22,20,420,457,919,3,3,0
2746,32,20,423,458,933,3,3,0
2747,22,20,396,531,969,3,3,0
2748,26,23,329,680,1058,3,3,0
2749,33,24,321,559,937,3,3,0
2750,21,21,339,559,940,3,3,0
2751,31,21,338,568,958,3,3,0
2752,21,21,335,573,950,3,3,0
2753,21,21,301,705,1048,3,3,0
2754,23,24,359,481,887,3,3,0
2755,32,20,275,577,904,3,3,0
2756,22,22,356,509,909,3,3,0
2757,33,22,348,589,992,3,3,0
2758,33,21,347,608,1009,3,3,0
2759,21,21,345,586,973,3,3,0
2760,20,22,376,535,953,3,3,0
2761,32,21,345,527,925,3,3,0
2762,20,21,295,585,921,3,3,0
2763,21,20,290,680,1011,3,3,0
2764,22,21,338,563,944,3,3,0
2765,21,20,351,523,915,3,3,0
2766,33,20,371,478,902,3,3,0
2767,21,20,416,491,948,3,3,0
2768,23,24,430,507,984,3,3,0
2769,23,24,348,551,946,3,3,0
2770,22,23,355,466,866,3,3,0
2771,22,23,386,563,994,3,3,0
2772,23,24,399,504,950,3,3,0
2773,21,21,306,531,879,3,3,0
2774,23,24,432,398,877,3,3,0
2775,23,24,340,563,950,3,3,0
2776,23,20,303,536,882,3,3,0
2777,27,21,316,572,936,3,3,0
2778,18,18,323,538,897,3,3,0
2779,19,20,420,443,902,3,3,0
2780,25,19,281,567,892,3,3,0
2781,19,21,376,527,943,3,3,0
2782,25,20,316,553,914,3,3,0
2783,26,18,268,727,1039,3,3,0
2784,26,18,345,476,865,3,3,0
2785,26,18,364,539,947,3,3,0
2786,26,17,366,471,880,3,3,0
2787,26,17,367,609,1019,3,3,0
2788,26,17,367,510,920,3,3,0
2789,26,17,363,578,984,3,3,0
2790,27,20,348,531,926,3,3,0
2791,28,20,341,625,1014,3,3,0
2792,26,18,258,632,934,3,3,0
2793,26,18,358,497,899,3,3,0
2794,26,17,356,519,918,3,3,0
2795,22,21,359,530,932,3,3,0
2796,21,20,305,575,921,3,3,0
2797,21,21,328,549,919,3,3,0
2798,23,23,377,452,875,3,3,0
2799,33,23,353,472,881,3,3,0
2800,32,21,332,494,879,3,3,0
2801,32,23,418,524,997,3,3,0
2802,22,24,405,437,888,3,3,0
2803,21,22,314,561,918,3,3,0
2804,22,21,277,538,858,3,3,0
2805,21,21,255,605,902,3,3,0
2806,21,21,411,494,947,3,3,0
2807,22,23,352,554,951,3,3,0
2808,22,22,372,536,952,3,3,0
2809,23,21,294,574,912,3,3,0
2810,23,22,320,602,967,3,3,0
2811,22,22,362,453,859,3,3,0
2812,23,22,368,497,910,3,3,0
2813,22,23,341,527,913,3,3,0
2814,23,22,373,541,959,3,3,0
2815,22,22,357,562,963,3,3,0
2816,23,22,277,592,914,3,3,0
2817,27,19,316,576,938,3,3,0
2818,26,18,323,579,946,3,3,0
2819,27,21,317,578,943,3,3,0
2820,29,22,330,612,993,3,3,0
2821,20,20,322,568,930,3,3,0
2822,22,26,354,570,972,3,3,0
2823,21,21,289,580,911,3,3,0
2824,22,22,291,587,922,3,3,0
2825,30,20,317,695,1062,3,3,0
2826,34,25,329,618,1006,3,3,0
2827,21,22,285,607,935,3,3,0
2828,22,22,332,578,954,3,3,0
2829,21,22,341,491,875,3,3,0
2830,31,19,267,595,912,3,3,0
2831,32,23,382,604,1041,3,3,0
2832,21,21,332,567,941,3,3,0
2833,22,21,383,529,955,3,3,0
2834,21,21,240,604,886,3,3,0
2835,21,21,281,628,951,3,3,0
2836,22,20,288,565,895,3,3,0
2837,21,21,280,643,965,3,3,0
2838,19,20,273,580,892,3,3,0
2839,18,18,274,564,874,3,3,0
2840,24,20,256,593,893,3,3,0
2841,19,20,285,571,895,3,3,0
2842,18,18,294,619,949,3,3,0
2843,26,18,388,515,947,3,3,0
2844,26,18,449,448,941,3,3,0
2845,27,20,338,570,955,3,3,0
2846,26,18,394,453,891,3,3,0
2847,26,19,381,423,849,3,3,0
2848,26,19,381,524,950,3,3,0
2849,26,18,362,544,950,3,3,0
2850,26,17,279,624,946,3,3,0
2851,26,17,377,495,915,3,3,0
2852,26,17,412,504,959,3,3,0
2853,26,17,342,560,945,3,3,0
2854,25,17,278,588,908,3,3,0
2855,26,17,270,590,903,3,3,0
2856,26,17,250,605,898,3,3,0
2857,26,17,280,586,909,3,3,0
2858,26,17,409,464,916,3,3,0
2859,26,18,360,507,911,3,3,0
2860,26,17,381,631,1055,3,3,0
2861,28,22,356,537,943,3,3,0
2862,27,20,308,592,947,3,3,0
2863,27,21,329,602,979,3,3,0
2864,26,18,351,599,994,3,3,0
2865,26,18,380,484,908,3,3,0
2866,26,18,359,554,957,3,3,0
2867,31,21,324,574,950,3,3,0
2868,18,18,317,570,923,3,3,0
2869,19,20,367,541,947,3,3,0
2870,23,21,431,509,984,3,3,0
2871,50,21,284,609,964,3,3,0
2872,17,18,342,530,907,3,3,0
2873,19,21,260,637,937,3,3,0
2874,19,20,293,637,969,3,3,0
2875,49,20,287,711,1067,3,3,0
2876,21,20,282,556,879,3,3,0
2877,22,20,398,530,970,3,3,0
2878,19,20,381,527,947,3,3,0
2879,19,21,413,484,937,3,3,0
2880,22,20,479,395,916,3,3,0
2881,23,21,296,599,939,3,3,0
2882,18,18,358,515,909,3,3,0
2883,17,17,276,594,904,3,3,0
2884,19,20,258,596,893,3,3,0
2885,18,18,345,507,888,3,3,0
2886,19,20,311,554,904,3,3,0
2887,19,20,361,553,953,3,3,0
2888,23,18,303,571,915,3,3,0
2889,49,20,320,582,971,3,3,0
2890,22,21,297,565,905,3,3,0
2891,25,20,285,585,915,3,3,0
2892,19,19,317,623,978,3,3,0
2893,28,22,353,521,924,3,3,0
2894,26,18,256,592,892,3,3,0
2895,26,18,375,497,916,3,3,0
2896,26,17,240,606,889,3,3,0
2897,26,17,441,473,957,3,3,0
2898,26,18,412,449,905,3,3,0
2899,26,18,371,534,949,3,3,0
2900,26,17,453,417,913,3,3,0
2901,27,20,312,591,950,3,3,0
2902,28,23,325,504,880,3,3,0
2903,26,19,283,577,905,3,3,0
2904,26,18,358,511,913,3,3,0
2905,28,20,347,586,981,3,3,0
2906,27,20,370,611,1028,3,3,0
2907,23,23,371,493,910,3,3,0
2908,22,23,383,472,900,3,3,0
2909,21,21,387,526,955,3,3,0
2910,22,22,438,385,867,3,3,0
2911,21,21,285,584,911,3,3,0
2912,18,18,304,530,870,3,3,0
2913,26,18,345,574,963,3,3,0
2914,49,21,260,632,962,3,3,0
2915,47,20,312,529,908,3,3,0
2916,19,20,327,482,848,3,3,0
2917,50,21,270,645,986,3,3,0
2918,19,20,348,555,942,3,3,0
2919,51,21,297,560,929,3,3,0
2920,51,21,323,533,928,3,3,0
2921,27,20,368,573,988,3,3,0
2922,27,19,325,577,948,3,3,0
2923,22,18,295,522,857,3,3,0
2924,20,18,288,594,920,3,3,0
2925,18,19,358,515,910,3,3,0
2926,27,21,347,528,923,3,3,0
2927,18,19,388,551,976,3,3,0
2928,23,22,285,574,904,3,3,0
2929,27,20,336,557,940,3,3,0
2930,27,19,317,521,884,3,3,0
2931,26,18,345,546,935,3,3,0
2932,26,18,336,506,886,3,3,0
2933,27,18,321,577,943,3,3,0
2934,27,18,322,586,953,3,3,0
2935,23,25,331,567,946,3,3,0
2936,23,25,323,512,883,3,3,0
2937,24,29,330,524,907,3,3,0
2938,24,24,374,502,924,3,3,0
2939,25,26,394,564,1009,3,3,0
2940,25,25,310,653,1013,3,3,0
2941,24,24,350,606,1004,3,3,0
2942,23,24,283,607,937,3,3,0
2943,22,21,276,639,958,3,3,0
2944,22,20,490,478,1010,3,3,0
2945,23,22,391,525,961,3,3,0
2946,21,20,333,559,933,3,3,0
2947,21,20,277,721,1039,3,3,0
2948,45,29,287,604,965,3,3,0
2949,33,21,339,588,981,3,3,0
2950,32,21,351,589,993,3,3,0
2951,38,17,227,618,900,3,3,0
2952,38,19,287,555,899,3,3,0
2953,24,19,281,547,871,3,3,0
2954,16,17,281,514,828,3,3,0
2955,16,18,384,485,903,3,3,0
2956,23,19,953,14,1009,3,3,0
2957,17,17,269,592,895,3,3,0
2958,16,18,261,597,892,3,3,0
2959,18,21,282,591,912,3,3,0
2960,16,18,252,573,859,3,3,0
2961,24,18,246,604,892,3,3,0
2962,17,16,257,578,868,3,3,0
2963,22,15,251,612,900,3,3,0
2964,32,14,247,629,922,3,3,0
2965,34,15,244,615,908,3,3,0
2966,33,15,246,683,977,3,3,0
2967,22,15,259,615,911,3,3,0
2968,33,16,250,601,900,3,3,0
2969,9,10,267,551,837,3,3,0
2970,14,23,216,607,860,3,3,0
2971,13,28,243,691,975,3,3,0
2972,13,25,264,603,905,3,3,0
2973,10,12,237,577,836,3,3,0
2974,10,14,236,617,877,3,3,0
2975,10,13,231,649,903,3,3,0
2976,14,21,247,599,881,3,3,0
2977,15,11,246,626,898,3,3,0
2978,12,10,245,617,884,3,3,0
2979,10,11,239,633,893,3,3,0
2980,11,23,211,622,867,3,3,0
2981,10,11,210,565,796,3,3,0
2982,9,9,237,618,873,3,3,0
2983,15,12,267,578,872,3,3,0
2984,15,19,216,622,872,3,3,0
2985,14,21,215,574,824,3,3,0
2986,15,13,249,596,873,3,3,0
2987,24,13,217,628,882,3,3,0
2988,12,19,240,618,889,3,3,0
2989,8,10,237,616,871,3,3,0
2990,8,11,218,564,801,3,3,0
2991,12,10,231,617,870,3,3,0
2992,11,8,210,619,848,3,3,0
2993,11,8,238,615,872,3,3,0
2994,13,19,258,511,801,3,3,0
2995,8,12,262,597,879,3,3,0
2996,7,8,239,572,826,3,3,0
2997,7,8,238,617,870,3,3,0
2998,10,8,288,577,883,3,3,0
2999,6,8,206,617,837,3,3,0
3000,7,8,203,613,831,3,3,0
3001,9,7,226,648,890,3,3,0
3002,6,8,284,577,875,3,3,0
3003,9,8,258,583,858,3,3,0
3004,9,8,262,575,854,3,3,0
3005,9,7,258,614,888,3,3,0
3006,7,8,281,567,863,3,3,0
3007,10,8,237,644,899,3,3,0
3008,10,8,235,635,888,3,3,0
3009,10,8,251,590,859,3,3,0
3010,10,8,249,622,889,3,3,0
3011,10,8,263,581,862,3,3,0
3012,10,8,265,538,821,3,3,0
3013,10,8,234,611,863,3,3,0
3014,10,8,268,588,874,3,3,0
3015,9,8,267,570,854,3,3,0
3016,10,9,263,598,880,3,3,0
3017,10,8,236,555,809,3,3,0
3018,10,8,234,589,841,3,3,0
3019,10,8,235,637,890,3,3,0
3020,10,8,266,602,886,3,3,0
3021,10,8,235,649,902,3,3,0
3022,10,8,236,589,843,3,3,0
3023,9,8,264,555,836,3,3,0
3024,9,8,267,525,809,3,3,0
3025,10,8,245,580,843,3,3,0
3026,9,7,264,543,823,3,3,0
3027,10,8,270,584,872,3,3,0
3028,10,8,267,530,815,3,3,0
3029,11,12,233,578,834,3,3,0
3030,8,9,283,598,898,3,3,0
3031,8,9,263,577,857,3,3,0
3032,8,10,237,606,861,3,3,0
3033,8,9,233,634,884,3,3,0
3034,9,11,241,558,819,3,3,0
3035,9,10,270,533,822,3,3,0
3036,9,10,267,587,873,3,3,0
3037,15,12,245,604,876,3,3,0
3038,16,25,225,605,871,3,3,0
3039,16,13,242,610,881,3,3,0
3040,16,12,267,583,878,3,3,0
3041,16,21,216,617,870,3,3,0
3042,17,21,223,622,883,3,3,0
3043,17,26,249,600,892,3,3,0
3044,16,11,239,629,895,3,3,0
3045,16,12,237,570,835,3,3,0
3046,15,10,286,570,881,3,3,0
3047,15,12,263,606,896,3,3,0
3048,16,20,260,603,899,3,3,0
3049,16,10,230,612,868,3,3,0
3050,15,10,262,574,861,3,3,0
3051,15,11,297,557,880,3,3,0
3052,16,12,254,560,842,3,3,0
3053,16,11,255,602,884,3,3,0
3054,13,10,256,576,855,3,3,0
3055,13,10,256,556,835,3,3,0
3056,13,10,256,541,820,3,3,0
3057,8,10,281,572,871,3,3,0
3058,9,10,284,570,873,3,3,0
3059,9,10,287,500,806,3,3,0
3060,9,10,270,581,870,3,3,0
3061,13,10,242,567,832,3,3,0
3062,13,10,259,629,911,3,3,0
3063,10,12,245,596,863,3,3,0
3064,15,22,285,558,880,3,3,0
3065,10,11,247,605,873,3,3,0
3066,36,15,280,593,924,3,3,0
3067,19,15,350,499,883,3,3,0
3068,18,15,321,640,994,3,3,0
3069,13,32,222,620,887,3,3,0
3070,13,26,245,625,909,3,3,0
3071,13,30,237,601,881,3,3,0
3072,30,18,375,471,894,3,3,0
3073,18,16,319,541,894,3,3,0
3074,12,32,227,614,885,3,3,0
3075,12,13,347,459,831,3,3,0
3076,13,31,274,572,890,3,3,0
3077,22,16,248,627,913,3,3,0
3078,22,17,298,550,887,3,3,0
3079,13,15,284,579,891,3,3,0
3080,36,15,344,495,890,3,3,0
3081,31,16,226,579,852,3,3,0
3082,34,15,271,530,850,3,3,0
3083,17,14,300,556,887,3,3,0
3084,35,17,284,556,892,3,3,0
3085,29,17,261,672,979,3,3,0
3086,34,15,299,560,908,3,3,0
3087,16,17,270,586,889,3,3,0
3088,23,16,264,595,898,3,3,0
3089,16,17,269,602,904,3,3,0
3090,16,17,230,605,868,3,3,0
3091,37,15,228,618,898,3,3,0
3092,21,17,300,505,843,3,3,0
3093,22,16,262,614,914,3,3,0
3094,16,17,301,612,946,3,3,0
3095,23,16,304,609,952,3,3,0
3096,16,17,365,505,903,3,3,0
3097,17,18,287,582,904,3,3,0
3098,16,17,303,605,941,3,3,0
3099,17,17,309,556,899,3,3,0
3100,22,17,306,588,933,3,3,0
3101,22,15,273,635,945,3,3,0
3102,22,17,307,518,864,3,3,0
3103,22,16,279,634,951,3,3,0
3104,23,17,353,510,903,3,3,0
3105,17,18,310,596,941,3,3,0
3106,22,17,269,587,895,3,3,0
3107,15,17,302,586,920,3,3,0
3108,36,15,326,512,889,3,3,0
3109,22,17,307,555,901,3,3,0
3110,36,15,306,557,914,3,3,0
3111,38,15,325,557,935,3,3,0
3112,22,17,325,490,854,3,3,0
3113,21,15,235,645,916,3,3,0
3114,19,14,256,588,877,3,3,0
3115,21,15,247,647,930,3,3,0
3116,23,17,296,641,977,3,3,0
3117,19,14,263,599,895,3,3,0
3118,36,15,254,562,867,3,3,0
3119,35,14,254,576,879,3,3,0
3120,21,17,302,603,943,3,3,0
3121,22,14,294,568,898,3,3,0
3122,19,15,267,605,906,3,3,0
3123,21,15,266,590,892,3,3,0
3124,32,15,287,565,899,3,3,0
3125,37,14,288,574,913,3,3,0
3126,33,15,266,601,915,3,3,0
3127,12,13,256,566,847,3,3,0
3128,21,15,251,644,931,3,3,0
3129,12,13,320,548,893,3,3,0
3130,19,15,332,509,875,3,3,0
3131,19,15,332,536,902,3,3,0
3132,20,13,298,584,915,3,3,0
3133,34,15,253,650,952,3,3,0
3134,19,15,278,584,896,3,3,0
3135,22,14,291,597,924,3,3,0
3136,34,13,255,560,862,3,3,0
3137,32,15,253,580,880,3,3,0
3138,20,14,236,669,939,3,3,0
3139,21,14,303,530,868,3,3,0
3140,20,16,305,548,889,3,3,0
3141,20,16,305,521,862,3,3,0
3142,21,15,275,629,940,3,3,0
3143,21,14,318,528,881,3,3,0
3144,17,17,308,594,936,3,3,0
3145,16,17,252,610,895,3,3,0
3146,21,14,237,655,927,3,3,0
3147,20,13,229,626,888,3,3,0
3148,18,13,282,579,892,3,3,0
3149,19,14,247,609,889,3,3,0
3150,21,14,252,653,940,3,3,0
3151,21,16,290,568,895,3,3,0
3152,20,17,288,593,918,3,3,0
3153,22,17,357,596,992,3,3,0
3154,15,16,244,649,924,3,3,0
3155,20,15,326,536,897,3,3,0
3156,17,19,285,683,1004,3,3,0
3157,24,16,226,644,910,3,3,0
3158,36,15,299,584,934,3,3,0
3159,39,15,267,702,1023,3,3,0
3160,21,15,400,402,838,3,3,0
3161,20,14,257,657,948,3,3,0
3162,19,14,244,601,878,3,3,0
3163,19,13,280,567,879,3,3,0
3164,35,14,262,604,915,3,3,0
3165,36,15,247,616,914,3,3,0
3166,21,14,249,660,944,3,3,0
3167,20,14,237,602,873,3,3,0
3168,21,14,237,607,879,3,3,0
3169,22,15,259,600,896,3,3,0
3170,32,14,255,617,918,3,3,0
3171,33,13,336,505,887,3,3,0
3172,19,15,241,635,910,3,3,0
3173,19,14,307,550,890,3,3,0
3174,21,14,301,622,958,3,3,0
3175,20,13,273,585,891,3,3,0
3176,37,14,335,518,904,3,3,0
3177,23,14,300,500,837,3,3,0
3178,21,15,244,622,902,3,3,0
3179,21,13,252,573,859,3,3,0
3180,19,14,271,585,889,3,3,0
3181,23,13,303,517,856,3,3,0
3182,19,15,266,592,892,3,3,0
3183,19,14,279,573,885,3,3,0
3184,22,15,380,553,970,3,3,0
3185,22,16,322,594,954,3,3,0
3186,21,18,300,567,906,3,3,0
3187,22,15,360,555,952,3,3,0
3188,22,14,319,574,929,3,3,0
3189,22,17,318,594,951,3,3,0
3190,22,15,380,540,957,3,3,0
3191,21,15,270,588,894,3,3,0
3192,21,13,321,508,863,3,3,0
3193,21,14,302,613,950,3,3,0
3194,34,13,260,659,966,3,3,0
3195,36,17,259,562,874,3,3,0
3196,33,17,239,616,905,3,3,0
3197,13,26,261,696,996,3,3,0
3198,23,16,272,642,953,3,3,0
3199,33,17,275,649,974,3,3,0
3200,13,30,309,519,871,3,3,0
3201,12,13,341,509,875,3,3,0
3202,13,14,270,572,869,3,3,0
3203,13,14,277,626,930,3,3,0
3204,13,14,288,554,869,3,3,0
3205,33,16,376,542,967,3,3,0
3206,21,16,274,579,890,3,3,0
3207,17,17,343,505,882,3,3,0
3208,13,26,266,683,988,3,3,0
3209,16,15,278,621,930,3,3,0
3210,13,26,261,624,924,3,3,0
3211,13,28,312,522,875,3,3,0
3212,17,15,340,517,889,3,3,0
3213,18,15,240,612,885,3,3,0
3214,16,17,297,556,886,3,3,0
3215,17,14,244,650,925,3,3,0
3216,15,14,283,619,931,3,3,0
3217,13,28,347,503,891,3,3,0
3218,17,15,236,660,928,3,3,0
3219,13,26,258,671,968,3,3,0
3220,13,27,314,550,904,3,3,0
3221,17,17,275,611,920,3,3,0
3222,13,26,258,598,895,3,3,0
3223,20,17,291,549,877,3,3,0
3224,16,15,320,570,921,3,3,0
3225,16,15,219,662,912,3,3,0
3226,20,14,240,682,956,3,3,0
3227,13,29,258,562,862,3,3,0
3228,12,13,259,615,899,3,3,0
3229,32,18,321,577,948,3,3,0
3230,12,29,222,612,875,3,3,0
3231,22,15,251,606,894,3,3,0
3232,17,14,302,587,920,3,3,0
3233,16,14,262,629,921,3,3,0
3234,21,15,284,573,893,3,3,0
3235,36,18,257,678,989,3,3,0
3236,20,18,304,581,923,3,3,0
3237,33,17,242,606,898,3,3,0
3238,35,17,234,616,902,3,3,0
3239,36,16,248,658,958,3,3,0
3240,38,16,231,584,869,3,3,0
3241,29,17,349,498,893,3,3,0
3242,20,17,309,570,916,3,3,0
3243,36,16,260,646,958,3,3,0
3244,35,15,332,517,899,3,3,0
3245,16,15,308,566,905,3,3,0
3246,34,15,369,482,900,3,3,0
3247,32,16,298,643,989,3,3,0
3248,16,17,311,550,894,3,3,0
3249,37,16,292,560,905,3,3,0
3250,31,15,329,549,924,3,3,0
3251,16,16,266,546,844,3,3,0
3252,16,16,257,604,893,3,3,0
3253,35,17,259,548,859,3,3,0
3254,33,17,258,570,878,3,3,0
3255,22,16,257,637,932,3,3,0
3256,33,16,283,522,854,3,3,0
3257,15,25,284,556,880,3,3,0
3258,16,29,261,726,1032,3,3,0
3259,35,17,261,560,873,3,3,0
3260,21,19,313,562,915,3,3,0
3261,21,19,291,557,888,3,3,0
3262,16,17,233,650,916,3,3,0
3263,23,16,246,629,914,3,3,0
3264,36,15,230,570,851,3,3,0
3265,36,16,254,613,919,3,3,0
3266,17,16,258,615,906,3,3,0
3267,22,16,243,612,893,3,3,0
3268,35,15,226,574,850,3,3,0
3269,24,16,250,621,911,3,3,0
3270,15,17,247,559,838,3,3,0
3271,17,17,277,834,1145,3,3,0
3272,37,15,323,615,990,3,3,0
3273,36,16,288,558,898,3,3,0
3274,33,15,268,642,958,3,3,0
3275,22,25,271,630,948,3,3,0
3276,36,15,220,590,861,3,3,0
3277,35,15,280,508,838,3,3,0
3278,34,15,216,582,847,3,3,0
3279,39,15,356,488,898,3,3,0
3280,38,15,244,681,978,3,3,0
3281,37,15,291,560,903,3,3,0
3282,36,15,226,588,865,3,3,0
3283,36,15,304,605,960,3,3,0
3284,36,15,269,587,907,3,3,0
3285,37,15,253,606,911,3,3,0
3286,33,15,243,583,874,3,3,0
3287,17,16,243,626,902,3,3,0
3288,18,17,324,587,946,3,3,0
3289,22,16,256,613,907,3,3,0
3290,18,17,309,553,897,3,3,0
3291,38,15,256,611,920,3,3,0
3292,36,15,332,517,900,3,3,0
3293,35,15,260,579,889,3,3,0
3294,37,15,302,568,922,3,3,0
3295,36,15,310,629,990,3,3,0
3296,39,15,304,525,883,3,3,0
3297,38,15,255,579,887,3,3,0
3298,33,15,228,601,877,3,3,0
3299,12,12,247,618,889,3,3,0
3300,12,12,265,582,871,3,3,0
3301,13,31,218,569,831,3,3,0
3302,21,15,278,604,918,3,3,0
3303,19,14,374,487,894,3,3,0
3304,19,15,269,593,896,3,3,0
3305,12,13,248,616,889,3,3,0
3306,13,28,237,595,873,3,3,0
3307,12,32,216,567,827,3,3,0
3308,19,14,396,443,872,3,3,0
3309,21,16,347,451,835,3,3,0
3310,22,14,280,605,921,3,3,0
3311,22,13,295,546,876,3,3,0
3312,35,14,296,563,908,3,3,0
3313,22,14,255,569,860,3,3,0
3314,19,16,324,567,926,3,3,0
3315,19,14,365,581,979,3,3,0
3316,35,14,293,842,1184,3,3,0
3317,36,14,294,538,882,3,3,0
3318,16,15,280,542,853,3,3,0
3319,19,15,334,520,888,3,3,0
3320,19,15,265,592,891,3,3,0
3321,19,15,297,806,1137,3,3,0
3322,19,15,388,465,887,3,3,0
3323,19,15,364,532,930,3,3,0
3324,35,14,297,623,969,3,3,0
3325,39,14,318,493,864,3,3,0
3326,35,14,260,613,922,3,3,0
3327,13,31,292,548,884,3,3,0
3328,12,12,256,606,886,3,3,0
3329,22,16,253,608,899,3,3,0
3330,17,15,295,555,882,3,3,0
3331,15,14,236,874,1139,3,3,0
3332,13,29,257,639,938,3,3,0
3333,13,30,280,662,985,3,3,0
3334,13,27,247,645,932,3,3,0
3335,20,16,225,673,934,3,3,0
3336,15,18,251,840,1124,3,3,0
3337,21,13,281,635,950,3,3,0
3338,13,14,284,579,890,3,3,0
3339,12,13,279,561,865,3,3,0
3340,19,14,282,596,911,3,3,0
3341,19,16,315,786,1136,3,3,0
3342,22,17,279,589,907,3,3,0
3343,12,32,242,617,903,3,3,0
3344,19,15,267,588,889,3,3,0
3345,21,17,415,472,925,3,3,0
3346,21,14,256,901,1192,3,3,0
3347,22,14,317,560,913,3,3,0
3348,22,14,291,598,925,3,3,0
3349,16,14,307,654,991,3,3,0
3350,23,17,301,615,956,3,3,0
3351,13,29,249,596,887,3,3,0
3352,13,28,226,631,898,3,3,0
3353,22,16,362,504,904,3,3,0
3354,13,14,283,575,885,3,3,0
3355,13,14,317,537,881,3,3,0
3356,22,16,247,845,1130,3,3,0
3357,12,13,284,585,894,3,3,0
3358,12,14,355,455,836,3,3,0
