sample,encode_us,write_syscall_us,roundtrip_us,drain_us,total_us,expected_replies,received_replies,timed_out
2964,17,14,239,662,932,3,3,0
2965,15,14,395,453,877,3,3,0
2966,15,17,362,673,1067,3,2,1
2967,12,15,287,595,909,3,3,0
2968,11,14,275,570,870,3,3,0
2969,10,11,325,557,903,3,3,0
2970,12,13,304,542,871,3,3,0
2971,17,14,286,640,957,3,3,0
2972,13,16,277,625,931,3,3,0
2973,12,15,237,660,924,3,3,0
2974,11,12,280,573,876,3,3,0
2975,12,12,305,607,936,3,3,0
2976,11,12,311,630,964,3,3,0
2977,12,13,281,557,863,3,3,0
2978,12,13,307,615,947,3,3,0
2979,11,12,311,569,903,3,3,0
2980,11,12,312,607,942,3,3,0
2981,11,12,312,568,903,3,3,0
2982,11,12,309,614,946,3,3,0
2983,11,11,298,603,923,3,3,0
2984,11,13,309,571,904,3,3,0
2985,11,12,282,546,851,3,3,0
2986,11,12,314,564,901,3,3,0
2987,11,12,283,567,873,3,3,0
2988,9,11,283,582,885,3,3,0
2989,13,13,308,609,943,3,3,0
2990,9,10,361,436,816,3,3,0
2991,13,12,304,591,920,3,3,0
2992,13,12,307,557,889,3,3,0
2993,17,13,258,646,934,3,3,0
2994,15,12,239,702,968,3,3,0
2995,14,10,314,487,825,3,3,0
2996,13,11,276,744,1044,3,2,1
2997,17,15,412,453,897,3,3,0
2998,17,13,288,593,911,3,3,0
2999,17,13,254,548,832,3,3,0
3000,17,14,246,683,960,3,3,0
3001,18,14,237,734,1003,3,3,0
3002,17,15,238,672,942,3,3,0
3003,16,14,237,664,931,3,3,0
3004,15,13,341,524,893,3,3,0
3005,9,10,288,568,875,3,3,0
3006,8,9,312,544,873,3,3,0
3007,8,9,318,547,882,3,3,0
3008,8,9,306,536,859,3,3,0
3009,9,11,285,564,869,3,3,0
3010,8,10,320,602,940,3,3,0
3011,9,11,312,521,853,3,3,0
3012,9,11,285,518,823,3,3,0
3013,9,11,308,593,921,3,3,0
3014,9,11,315,537,872,3,3,0
3015,9,11,283,554,857,3,3,0
3016,9,11,285,557,862,3,3,0
3017,10,12,320,556,898,3,3,0
3018,14,13,285,615,927,3,3,0
3019,14,11,256,666,947,3,3,0
3020,12,13,239,654,918,3,3,0
3021,12,12,316,612,952,3,3,0
3022,11,13,307,554,885,3,3,0
3023,11,12,333,550,906,3,3,0
3024,11,12,304,617,944,3,3,0
3025,11,11,308,630,960,3,3,0
3026,12,12,279,505,808,3,3,0
3027,11,12,280,540,843,3,3,0
3028,11,12,285,524,832,3,3,0
3029,11,12,322,552,897,3,3,0
3030,12,12,303,629,956,3,3,0
3031,11,11,312,576,910,3,3,0
3032,11,12,319,544,886,3,3,0
3033,11,12,291,506,820,3,3,0
3034,11,12,291,521,835,3,3,0
3035,11,12,280,527,830,3,3,0
3036,11,12,307,656,986,3,3,0
3037,12,12,304,592,920,3,3,0
3038,11,12,312,557,892,3,3,0
3039,13,14,281,551,859,3,3,0
3040,19,15,281,606,921,3,3,0
3041,11,13,311,705,1040,3,2,1
3042,17,15,225,688,945,3,3,0
3043,16,13,286,621,936,3,3,0
3044,13,13,257,711,994,3,3,0
3045,23,14,222,714,973,3,3,0
3046,14,11,280,619,924,3,3,0
3047,13,10,302,573,898,3,3,0
3048,8,9,299,555,871,3,3,0
3049,13,10,310,617,950,3,3,0
3050,14,11,374,522,921,3,3,0
3051,12,14,312,561,899,3,3,0
3052,11,13,312,574,910,3,3,0
3053,11,11,270,562,854,3,3,0
3054,11,12,281,569,873,3,3,0
3055,11,13,301,569,894,3,3,0
3056,11,12,253,775,1051,3,2,1
3057,12,15,305,553,885,3,3,0
3058,12,15,253,678,958,3,3,0
3059,18,16,296,704,1034,3,3,0
3060,13,18,359,509,899,3,3,0
3061,13,16,288,616,933,3,3,0
3062,11,12,309,634,966,3,3,0
3063,12,13,318,564,907,3,3,0
3064,12,13,310,555,890,3,3,0
3065,12,13,274,579,878,3,3,0
3066,11,13,302,544,870,3,3,0
3067,11,12,314,619,956,3,3,0
3068,11,11,324,651,997,3,3,0
3069,15,13,295,649,972,3,3,0
3070,12,14,254,713,993,3,3,0
3071,11,11,266,747,1035,3,2,1
3072,12,13,358,526,909,3,3,0
3073,11,10,305,583,909,3,3,0
3074,14,12,288,627,941,3,3,0
3075,11,11,294,503,819,3,3,0
3076,11,10,312,624,957,3,3,0
3077,9,8,270,565,852,3,3,0
3078,8,12,266,556,842,3,3,0
3079,7,9,281,554,851,3,3,0
3080,7,10,276,568,861,3,3,0
3081,7,11,278,516,812,3,3,0
3082,11,10,265,567,853,3,3,0
3083,11,13,295,559,878,3,3,0
3084,10,9,285,529,833,3,3,0
3085,11,12,275,570,868,3,3,0
3086,6,9,223,546,784,3,3,0
3087,7,10,282,585,884,3,3,0
3088,11,10,269,623,913,3,3,0
3089,6,7,311,459,783,3,3,0
3090,6,7,312,523,848,3,3,0
3091,6,7,227,595,835,3,3,0
3092,6,6,317,516,845,3,3,0
3093,6,6,353,550,915,3,3,0
3094,12,10,270,568,860,3,3,0
3095,8,10,311,508,837,3,3,0
3096,6,7,230,543,786,3,3,0
3097,6,7,352,442,807,3,3,0
3098,6,7,217,606,836,3,3,0
3099,9,10,307,567,893,3,3,0
3100,6,9,284,495,794,3,3,0
3101,6,6,247,769,1028,3,2,1
3102,7,9,267,580,863,3,3,0
3103,8,11,295,529,843,3,3,0
3104,7,10,275,513,805,3,3,0
3105,11,13,299,624,947,3,3,0
3106,12,13,295,678,998,3,3,0
3107,6,8,205,636,855,3,3,0
3108,7,8,283,568,866,3,3,0
3109,6,7,330,544,887,3,3,0
3110,6,7,298,488,799,3,3,0
3111,6,7,235,545,793,3,3,0
3112,6,8,246,578,838,3,3,0
3113,6,7,196,639,848,3,3,0
3114,6,7,327,527,867,3,3,0
3115,6,7,298,522,833,3,3,0
3116,6,7,287,729,1029,3,2,1
3117,7,11,285,510,813,3,3,0
3118,6,7,202,613,828,3,3,0
3119,6,7,278,572,863,3,3,0
3120,8,11,267,531,817,3,3,0
3121,6,7,303,547,863,3,3,0
3122,5,7,255,538,805,3,3,0
3123,5,6,317,554,882,3,3,0
3124,5,7,318,520,850,3,3,0
3125,5,7,252,582,846,3,3,0
3126,5,6,246,529,786,3,3,0
3127,6,8,317,557,888,3,3,0
3128,6,7,315,519,847,3,3,0
3129,6,7,319,535,867,3,3,0
3130,12,12,247,605,876,3,3,0
3131,11,9,312,670,1002,3,3,0
3132,9,8,279,519,815,3,3,0
3133,14,11,322,605,952,3,3,0
3134,12,9,296,636,953,3,3,0
3135,11,9,263,564,847,3,3,0
3136,8,9,291,543,851,3,3,0
3137,13,11,305,595,924,3,3,0
3138,14,11,307,542,874,3,3,0
3139,10,11,314,607,942,3,3,0
3140,16,12,261,680,969,3,3,0
3141,10,11,293,540,854,3,3,0
3142,16,13,234,712,975,3,3,0
3143,10,11,306,504,831,3,3,0
3144,11,13,315,561,900,3,3,0
3145,10,11,298,512,831,3,3,0
3146,11,13,322,685,1031,3,3,0
3147,11,12,301,541,865,3,3,0
3148,11,12,312,557,892,3,3,0
3149,10,11,296,564,881,3,3,0
3150,11,13,311,576,911,3,3,0
3151,10,11,303,505,829,3,3,0
3152,11,13,321,600,945,3,3,0
3153,10,11,280,563,864,3,3,0
3154,11,12,318,617,958,3,3,0
3155,14,15,247,699,975,3,3,0
3156,15,16,252,707,990,3,3,0
3157,15,16,251,659,941,3,3,0
3158,13,13,301,551,878,3,3,0
3159,16,17,319,586,938,3,3,0
3160,19,15,294,618,946,3,3,0
3161,15,15,290,678,998,3,3,0
3162,13,13,296,546,868,3,3,0
3163,13,13,306,562,894,3,3,0
3164,14,14,284,511,823,3,3,0
3165,13,13,332,543,901,3,3,0
3166,14,14,276,572,876,3,3,0
3167,13,13,295,570,891,3,3,0
3168,13,13,324,547,897,3,3,0
3169,14,15,238,675,942,3,3,0
3170,14,15,263,667,959,3,3,0
3171,14,15,250,658,937,3,3,0
3172,13,13,328,574,928,3,3,0
3173,14,15,300,619,948,3,3,0
3174,13,13,318,609,953,3,3,0
3175,14,14,325,577,930,3,3,0
3176,14,14,304,671,1003,3,3,0
3177,14,15,251,587,867,3,3,0
3178,15,13,242,728,998,3,3,0
3179,16,13,244,600,873,3,3,0
3180,15,11,286,611,923,3,3,0
3181,15,11,286,657,969,3,3,0
3182,11,12,319,616,958,3,3,0
3183,10,11,330,508,859,3,3,0
3184,11,12,323,614,960,3,3,0
3185,16,13,296,582,907,3,3,0
3186,10,12,326,491,839,3,3,0
3187,11,12,318,616,957,3,3,0
3188,11,12,326,618,967,3,3,0
3189,16,15,284,534,849,3,3,0
3190,11,12,275,526,824,3,3,0
3191,16,14,225,715,970,3,3,0
3192,16,12,277,596,901,3,3,0
3193,16,12,237,686,951,3,3,0
3194,15,11,241,681,948,3,3,0
3195,15,11,284,598,908,3,3,0
3196,15,11,246,718,990,3,3,0
3197,15,11,292,614,932,3,3,0
3198,15,11,269,649,944,3,3,0
3199,15,12,284,645,956,3,3,0
3200,15,12,283,544,854,3,3,0
3201,15,11,291,596,913,3,3,0
3202,15,11,286,553,865,3,3,0
3203,15,11,289,611,926,3,3,0
3204,15,11,268,684,978,3,3,0
3205,21,14,228,688,951,3,3,0
3206,20,14,236,734,1004,3,3,0
3207,19,13,236,782,1050,3,2,1
3208,21,17,306,540,884,3,3,0
3209,14,17,294,595,920,3,3,0
3210,13,15,303,639,970,3,3,0
3211,15,16,248,726,1005,3,3,0
3212,15,17,286,599,917,3,3,0
3213,14,15,310,602,941,3,3,0
3214,16,20,312,591,939,3,3,0
3215,14,17,237,691,959,3,3,0
3216,15,15,244,789,1063,3,3,0
3217,15,18,350,546,929,3,3,0
3218,16,18,332,542,908,3,3,0
3219,13,14,251,663,941,3,3,0
3220,13,13,308,568,902,3,3,0
3221,14,14,318,595,941,3,3,0
3222,14,15,298,487,814,3,3,0
3223,14,15,311,560,900,3,3,0
3224,14,15,281,606,916,3,3,0
3225,14,15,297,608,934,3,3,0
3226,13,14,315,660,1002,3,3,0
3227,14,15,297,590,916,3,3,0
3228,13,13,298,585,909,3,3,0
3229,13,13,330,597,953,3,3,0
3230,13,13,312,620,958,3,3,0
3231,13,13,328,534,888,3,3,0
3232,13,13,311,578,915,3,3,0
3233,12,13,333,559,917,3,3,0
3234,13,13,282,567,875,3,3,0
3235,13,13,306,587,919,3,3,0
3236,17,11,258,710,996,3,3,0
3237,15,13,267,758,1053,3,2,1
3238,14,24,274,549,861,3,3,0
3239,14,16,253,683,966,3,3,0
3240,14,16,233,714,977,3,3,0
3241,14,17,277,669,977,3,3,0
3242,14,16,276,611,917,3,3,0
3243,13,14,338,515,880,3,3,0
3244,13,13,320,604,950,3,3,0
3245,13,13,324,599,949,3,3,0
3246,13,13,302,581,909,3,3,0
3247,13,12,272,523,820,3,3,0
3248,13,13,319,526,871,3,3,0
3249,13,12,357,512,894,3,3,0
3250,13,13,320,572,918,3,3,0
3251,13,13,269,638,933,3,3,0
3252,13,13,365,664,1055,3,2,1
3253,19,15,252,602,888,3,3,0
3254,19,13,280,608,920,3,3,0
3255,19,13,248,663,943,3,3,0
3256,20,14,305,608,947,3,3,0
3257,20,15,269,692,996,3,3,0
3258,18,13,259,669,959,3,3,0
3259,19,13,242,692,966,3,3,0
3260,19,13,238,672,942,3,3,0
3261,19,13,285,652,969,3,3,0
3262,19,12,289,499,819,3,3,0
3263,19,12,309,527,867,3,3,0
3264,18,13,295,554,880,3,3,0
3265,19,12,297,569,897,3,3,0
3266,19,12,318,593,942,3,3,0
3267,20,16,285,692,1013,3,3,0
3268,21,16,256,618,911,3,3,0
3269,18,14,282,619,933,3,3,0
3270,18,13,271,625,927,3,3,0
3271,19,13,261,713,1006,3,3,0
3272,19,13,327,615,974,3,3,0
3273,18,13,308,595,934,3,3,0
3274,19,14,275,635,943,3,3,0
3275,18,13,301,593,925,3,3,0
3276,19,14,251,654,938,3,3,0
3277,19,13,311,589,932,3,3,0
3278,18,13,287,531,849,3,3,0
3279,18,12,320,555,905,3,3,0
3280,20,15,280,594,909,3,3,0
3281,18,14,245,709,986,3,3,0
3282,18,13,301,639,971,3,3,0
3283,18,13,314,489,834,3,3,0
3284,18,13,296,573,900,3,3,0
3285,18,13,283,626,940,3,3,0
3286,18,13,304,649,984,3,3,0
3287,18,13,309,663,1003,3,3,0
3288,18,13,262,655,948,3,3,0
3289,18,13,308,607,946,3,3,0
3290,14,15,364,507,900,3,3,0
3291,15,15,286,585,901,3,3,0
3292,14,15,280,635,944,3,3,0
3293,13,13,293,506,825,3,3,0
3294,13,13,299,600,925,3,3,0
3295,13,12,324,528,877,3,3,0
3296,13,12,315,568,908,3,3,0
3297,13,12,299,620,944,3,3,0
3298,13,12,281,548,854,3,3,0
3299,13,13,248,668,942,3,3,0
3300,13,12,304,605,934,3,3,0
3301,13,12,303,616,944,3,3,0
3302,13,13,265,604,895,3,3,0
3303,13,13,298,570,894,3,3,0
3304,13,13,322,607,955,3,3,0
3305,13,12,234,659,918,3,3,0
3306,13,12,310,576,911,3,3,0
3307,13,13,296,605,927,3,3,0
3308,13,13,249,550,825,3,3,0
3309,13,15,235,663,926,3,3,0
3310,13,14,309,580,916,3,3,0
3311,13,13,311,678,1015,3,3,0
3312,13,13,310,581,917,3,3,0
3313,12,12,263,525,812,3,3,0
3314,13,12,263,589,877,3,3,0
3315,14,15,286,619,934,3,3,0
3316,14,14,288,620,936,3,3,0
3317,13,14,289,620,936,3,3,0
3318,14,14,286,630,944,3,3,0
3319,14,14,242,637,907,3,3,0
3320,14,14,291,613,932,3,3,0
3321,14,15,242,637,908,3,3,0
3322,15,20,290,680,1005,3,3,0
3323,15,17,309,545,886,3,3,0
3324,15,17,281,579,892,3,3,0
3325,14,14,288,553,869,3,3,0
3326,13,13,287,579,892,3,3,0
3327,12,13,271,674,970,3,3,0
3328,17,14,289,645,965,3,3,0
3329,16,11,226,725,978,3,3,0
3330,11,14,270,548,843,3,3,0
3331,15,12,236,718,981,3,3,0
3332,10,11,289,561,871,3,3,0
3333,11,12,285,568,876,3,3,0
3334,11,13,315,612,951,3,3,0
3335,11,12,281,554,858,3,3,0
3336,10,12,323,542,887,3,3,0
3337,16,12,277,745,1050,3,1,1
3338,13,18,313,529,873,3,3,0
3339,14,15,295,656,980,3,3,0
3340,13,14,297,606,930,3,3,0
3341,13,15,308,636,972,3,3,0
3342,15,17,278,606,916,3,3,0
3343,13,13,314,580,920,3,3,0
3344,14,15,280,620,929,3,3,0
3345,13,14,326,595,948,3,3,0
3346,14,15,344,515,888,3,3,0
3347,13,14,260,523,810,3,3,0
3348,14,14,263,739,1030,3,3,0
3349,18,15,276,615,924,3,3,0
3350,17,15,301,588,921,3,3,0
3351,15,11,291,648,965,3,3,0
3352,16,12,245,702,975,3,3,0
3353,16,11,267,635,929,3,3,0
3354,15,11,269,647,942,3,3,0
3355,15,11,285,662,973,3,3,0
3356,16,12,245,683,956,3,3,0
3357,15,12,247,695,969,3,3,0
3358,10,11,294,584,899,3,3,0
3359,16,12,235,698,961,3,3,0
3360,15,11,285,614,925,3,3,0
3361,15,11,288,577,891,3,3,0
3362,15,11,305,634,965,3,3,0
3363,10,11,275,535,831,3,3,0
3364,16,15,258,716,1005,3,3,0
3365,15,11,299,589,914,3,3,0
3366,15,11,262,727,1015,3,3,0
3367,15,11,278,607,911,3,3,0
3368,15,11,287,642,955,3,3,0
3369,13,13,300,586,912,3,3,0
3370,15,15,261,674,965,3,3,0
3371,14,16,222,768,1020,3,3,0
3372,14,15,301,592,922,3,3,0
3373,13,14,267,652,946,3,3,0
3374,14,14,296,585,909,3,3,0
3375,13,13,312,631,969,3,3,0
3376,14,14,297,605,930,3,3,0
3377,13,13,341,588,955,3,3,0
3378,14,15,295,576,900,3,3,0
3379,13,13,313,592,931,3,3,0
3380,14,14,297,623,948,3,3,0
3381,13,13,302,585,913,3,3,0
3382,14,14,291,619,938,3,3,0
3383,14,14,320,547,895,3,3,0
3384,14,14,236,715,979,3,3,0
3385,13,13,296,620,942,3,3,0
3386,13,13,335,627,988,3,3,0
3387,13,13,298,547,871,3,3,0
3388,13,13,302,563,891,3,3,0
3389,13,12,313,647,985,3,3,0
3390,12,13,267,580,872,3,3,0
3391,13,13,296,606,928,3,3,0
3392,13,13,296,492,814,3,3,0
3393,12,13,310,602,937,3,3,0
3394,13,12,264,530,819,3,3,0
3395,13,12,285,622,932,3,3,0
3396,14,14,306,601,935,3,3,0
3397,14,14,306,608,942,3,3,0
3398,14,14,296,571,895,3,3,0
3399,13,13,321,559,906,3,3,0
3400,13,13,273,517,816,3,3,0
3401,14,15,252,589,870,3,3,0
3402,11,12,331,538,892,3,3,0
3403,11,12,334,623,980,3,3,0
3404,11,12,318,600,941,3,3,0
3405,10,11,293,532,846,3,3,0
3406,16,13,276,687,992,3,3,0
3407,16,13,278,701,1008,3,3,0
3408,16,13,285,615,929,3,3,0
3409,16,13,280,652,961,3,3,0
3410,16,13,229,762,1020,3,3,0
3411,16,15,236,783,1050,3,1,1
3412,29,18,286,553,886,3,3,0
3413,14,15,296,591,916,3,3,0
3414,13,14,336,466,829,3,3,0
3415,14,17,259,703,993,3,3,0
3416,14,17,232,691,954,3,3,0
3417,13,14,293,622,942,3,3,0
3418,13,13,311,551,888,3,3,0
3419,13,13,316,620,962,3,3,0
3420,14,15,241,659,929,3,3,0
3421,13,15,296,557,881,3,3,0
3422,15,16,233,709,973,3,3,0
3423,14,16,263,678,971,3,3,0
3424,14,16,285,552,867,3,3,0
3425,14,15,305,567,901,3,3,0
3426,14,14,305,616,949,3,3,0
3427,13,14,265,540,832,3,3,0
3428,14,14,307,599,934,3,3,0
3429,14,15,245,677,951,3,3,0
3430,15,19,290,561,885,3,3,0
3431,13,15,244,676,948,3,3,0
3432,23,15,290,534,862,3,3,0
3433,13,13,321,527,874,3,3,0
3434,14,11,242,691,958,3,3,0
3435,17,13,286,610,926,3,3,0
3436,18,11,240,741,1010,3,3,0
3437,15,11,290,620,936,3,3,0
3438,14,14,291,595,914,3,3,0
3439,13,13,297,505,828,3,3,0
3440,13,15,309,559,896,3,3,0
3441,13,14,329,694,1050,3,1,1
3442,14,26,310,542,892,3,3,0
3443,14,16,260,736,1026,3,3,0
3444,13,14,300,575,902,3,3,0
3445,14,16,320,607,957,3,3,0
3446,16,18,274,621,929,3,3,0
3447,13,15,281,611,920,3,3,0
3448,15,19,338,503,875,3,3,0
3449,14,15,240,753,1022,3,3,0
3450,13,15,271,620,919,3,3,0
3451,13,15,259,657,944,3,3,0
3452,13,14,296,612,935,3,3,0
3453,13,15,300,620,948,3,3,0
3454,11,13,327,560,911,3,3,0
3455,11,14,309,573,907,3,3,0
3456,13,16,321,667,1017,3,3,0
3457,10,12,307,598,927,3,3,0
3458,10,13,309,537,869,3,3,0
3459,9,13,306,626,954,3,3,0
3460,12,11,259,591,873,3,3,0
3461,9,12,279,560,860,3,3,0
3462,8,9,330,628,975,3,3,0
3463,6,7,208,623,844,3,3,0
3464,6,7,301,537,851,3,3,0
3465,6,7,300,543,856,3,3,0
3466,6,7,301,541,855,3,3,0
3467,6,6,297,541,850,3,3,0
3468,7,9,339,524,879,3,3,0
3469,6,7,312,503,828,3,3,0
3470,12,10,293,526,841,3,3,0
3471,7,9,205,687,908,3,3,0
3472,6,7,233,551,797,3,3,0
3473,6,7,297,565,875,3,3,0
3474,6,7,220,614,847,3,3,0
3475,6,6,359,529,900,3,3,0
3476,6,8,226,549,789,3,3,0
3477,6,8,230,548,792,3,3,0
3478,7,10,280,528,825,3,3,0
3479,10,10,262,550,832,3,3,0
3480,5,6,358,512,881,3,3,0
3481,5,6,364,460,835,3,3,0
3482,5,6,219,571,801,3,3,0
3483,5,6,269,566,846,3,3,0
3484,5,6,251,577,839,3,3,0
3485,5,6,249,587,847,3,3,0
3486,5,6,251,667,929,3,3,0
3487,5,6,319,507,837,3,3,0
3488,5,7,302,534,848,3,3,0
3489,7,6,225,589,827,3,3,0
3490,7,6,212,559,784,3,3,0
3491,6,7,314,510,837,3,3,0
3492,6,7,317,493,823,3,3,0
3493,6,7,319,525,857,3,3,0
3494,6,8,236,561,811,3,3,0
3495,6,8,244,581,839,3,3,0
3496,7,9,235,590,841,3,3,0
3497,11,11,268,497,787,3,3,0
3498,7,8,213,623,851,3,3,0
3499,12,9,314,613,948,3,3,0
3500,9,10,286,577,882,3,3,0
3501,14,11,288,665,978,3,3,0
3502,14,11,302,606,933,3,3,0
3503,14,12,301,534,861,3,3,0
3504,18,14,282,554,868,3,3,0
3505,18,13,350,514,895,3,3,0
3506,23,19,330,520,892,3,3,0
3507,15,16,399,513,943,3,3,0
3508,30,20,358,537,945,3,3,0
3509,23,17,304,560,904,3,3,0
3510,23,17,310,494,844,3,3,0
3511,23,19,298,502,842,3,3,0
3512,23,16,254,635,928,3,3,0
3513,23,16,329,540,908,3,3,0
3514,23,17,341,514,895,3,3,0
3515,23,17,260,609,909,3,3,0
3516,23,16,317,550,906,3,3,0
3517,23,16,254,612,905,3,3,0
3518,21,20,333,550,924,3,3,0
3519,23,17,332,529,901,3,3,0
3520,24,17,322,560,923,3,3,0
3521,23,18,319,576,936,3,3,0
3522,23,18,310,516,867,3,3,0
3523,23,16,332,530,901,3,3,0
3524,23,18,308,542,891,3,3,0
3525,15,16,290,637,958,3,3,0
3526,15,15,311,602,943,3,3,0
3527,16,17,332,522,887,3,3,0
3528,24,17,314,493,848,3,3,0
3529,24,18,302,737,1081,3,2,1
3530,22,25,290,635,972,3,3,0
3531,30,22,411,468,931,3,3,0
3532,28,21,334,497,880,3,3,0
3533,37,23,349,476,885,3,3,0
3534,23,22,400,654,1099,3,3,0
3535,32,23,623,236,914,3,3,0
3536,30,22,294,575,921,3,3,0
3537,20,20,301,639,980,3,3,0
3538,20,20,305,607,952,3,3,0
3539,20,21,324,645,1010,3,3,0
3540,30,23,287,578,918,3,3,0
3541,21,29,309,511,870,3,3,0
3542,20,22,316,561,919,3,3,0
3543,15,19,292,593,919,3,3,0
3544,15,18,250,797,1080,3,2,1
3545,16,20,315,605,956,3,3,0
3546,19,16,294,587,916,3,3,0
3547,21,15,335,583,954,3,3,0
3548,22,18,263,594,897,3,3,0
3549,16,18,277,745,1056,3,2,1
3550,17,18,264,539,838,3,3,0
3551,17,14,283,622,936,3,3,0
3552,19,16,265,595,895,3,3,0
3553,12,13,307,585,917,3,3,0
3554,18,14,234,687,953,3,3,0
3555,16,12,246,662,936,3,3,0
3556,16,12,251,726,1005,3,3,0
3557,16,12,292,606,926,3,3,0
3558,11,12,314,530,867,3,3,0
3559,17,14,295,663,989,3,3,0
3560,11,12,325,612,960,3,3,0
3561,12,13,337,589,951,3,3,0
3562,17,13,350,503,883,3,3,0
3563,17,12,268,705,1002,3,3,0
3564,16,12,258,606,892,3,3,0
3565,16,12,259,722,1009,3,3,0
3566,22,17,282,627,948,3,3,0
3567,17,13,226,623,879,3,3,0
3568,18,15,285,607,925,3,3,0
3569,19,15,279,597,910,3,3,0
3570,11,12,320,570,913,3,3,0
3571,18,16,267,612,913,3,3,0
3572,16,18,268,633,935,3,3,0
3573,15,17,284,586,902,3,3,0
3574,17,13,306,679,1015,3,3,0
3575,12,16,291,534,853,3,3,0
3576,11,13,236,637,897,3,3,0
3577,18,16,267,578,879,3,3,0
3578,16,12,235,710,973,3,3,0
3579,16,12,271,691,990,3,3,0
3580,16,12,251,605,884,3,3,0
3581,16,12,256,670,954,3,3,0
3582,12,13,227,717,969,3,3,0
3583,12,13,315,555,895,3,3,0
3584,17,14,228,697,956,3,3,0
3585,12,13,315,570,910,3,3,0
3586,12,13,306,573,904,3,3,0
3587,11,12,335,569,927,3,3,0
3588,12,13,330,556,911,3,3,0
3589,17,13,265,666,961,3,3,0
3590,11,12,320,613,956,3,3,0
3591,17,14,349,513,893,3,3,0
3592,13,13,287,564,877,3,3,0
3593,12,13,272,528,825,3,3,0
3594,17,19,317,570,923,3,3,0
3595,17,18,248,610,893,3,3,0
3596,14,14,266,602,896,3,3,0
3597,14,14,239,656,923,3,3,0
3598,14,13,286,612,925,3,3,0
3599,14,14,289,613,930,3,3,0
3600,14,14,288,605,921,3,3,0
3601,14,13,295,626,948,3,3,0
3602,14,13,302,607,936,3,3,0
3603,13,14,278,602,907,3,3,0
3604,13,14,282,623,932,3,3,0
3605,14,13,288,613,928,3,3,0
3606,14,13,289,512,828,3,3,0
3607,13,13,331,602,959,3,3,0
3608,14,14,232,677,937,3,3,0
3609,14,13,287,652,966,3,3,0
3610,15,16,268,611,910,3,3,0
3611,15,16,283,595,909,3,3,0
3612,14,14,258,693,979,3,3,0
3613,14,14,254,653,935,3,3,0
3614,14,14,317,614,959,3,3,0
3615,15,16,257,721,1009,3,3,0
3616,14,14,317,598,943,3,3,0
3617,15,16,303,599,933,3,3,0
3618,14,14,290,644,962,3,3,0
3619,14,14,343,541,912,3,3,0
3620,15,15,293,599,922,3,3,0
3621,15,16,278,610,919,3,3,0
3622,15,16,307,595,933,3,3,0
3623,15,15,313,540,883,3,3,0
3624,15,15,309,587,926,3,3,0
3625,15,16,252,721,1004,3,3,0
3626,15,16,261,662,954,3,3,0
3627,14,14,288,568,884,3,3,0
3628,14,15,258,744,1031,3,3,0
3629,14,15,300,593,922,3,3,0
3630,14,14,300,563,891,3,3,0
3631,14,14,301,489,818,3,3,0
3632,14,14,258,664,950,3,3,0
3633,14,14,295,602,925,3,3,0
3634,14,14,313,605,946,3,3,0
3635,15,15,289,630,949,3,3,0
3636,14,14,277,619,924,3,3,0
3637,14,14,306,590,924,3,3,0
3638,14,14,299,547,874,3,3,0
3639,14,15,315,607,951,3,3,0
3640,15,16,274,670,975,3,3,0
3641,15,16,260,594,885,3,3,0
3642,15,15,290,581,901,3,3,0
3643,14,15,289,639,957,3,3,0
3644,14,16,296,642,968,3,3,0
3645,15,15,259,702,991,3,3,0
3646,15,16,294,570,895,3,3,0
3647,15,15,256,698,984,3,3,0
3648,15,15,296,544,870,3,3,0
3649,14,15,256,696,981,3,3,0
3650,16,19,295,616,946,3,3,0
3651,14,17,245,695,971,3,3,0
3652,19,18,258,578,873,3,3,0
3653,17,13,235,694,959,3,3,0
3654,16,12,257,690,975,3,3,0
3655,16,12,254,687,969,3,3,0
3656,18,14,307,615,954,3,3,0
3657,17,12,232,712,973,3,3,0
3658,16,12,250,691,969,3,3,0
3659,17,12,278,620,927,3,3,0
3660,12,13,314,553,892,3,3,0
3661,12,13,316,567,908,3,3,0
3662,12,13,317,567,909,3,3,0
3663,11,12,359,553,935,3,3,0
3664,17,13,252,674,956,3,3,0
3665,12,13,344,538,907,3,3,0
3666,12,13,314,567,906,3,3,0
3667,12,13,314,577,916,3,3,0
3668,12,13,330,548,903,3,3,0
3669,12,13,334,600,959,3,3,0
3670,11,13,302,518,844,3,3,0
3671,12,14,326,606,958,3,3,0
3672,11,12,314,529,866,3,3,0
3673,12,13,335,579,939,3,3,0
3674,12,13,330,561,916,3,3,0
3675,12,13,332,578,935,3,3,0
3676,12,13,297,549,871,3,3,0
3677,12,13,314,623,962,3,3,0
3678,16,12,250,663,941,3,3,0
3679,11,13,333,617,974,3,3,0
3680,12,13,329,618,972,3,3,0
3681,12,13,311,478,814,3,3,0
3682,12,13,329,598,952,3,3,0
3683,11,13,330,610,964,3,3,0
3684,12,13,324,558,907,3,3,0
3685,17,14,253,696,980,3,3,0
3686,11,12,339,500,862,3,3,0
3687,12,13,330,555,910,3,3,0
3688,16,12,249,732,1009,3,3,0
3689,16,12,251,640,919,3,3,0
3690,16,13,292,622,943,3,3,0
3691,17,16,273,606,912,3,3,0
3692,11,12,316,541,880,3,3,0
3693,17,13,271,606,907,3,3,0
3694,11,12,314,632,969,3,3,0
