sample,encode_us,write_syscall_us,roundtrip_us,drain_us,total_us,expected_replies,received_replies,timed_out
4995,11,12,285,604,912,3,3,0
4996,11,13,230,598,852,3,3,0
4997,11,13,305,632,961,3,3,0
4998,11,13,271,596,891,3,3,0
4999,11,13,256,618,898,3,3,0
5000,11,13,287,570,881,3,3,0
5001,11,12,237,595,855,3,3,0
5002,11,11,239,715,976,3,3,0
5003,11,13,330,467,821,3,3,0
5004,11,12,296,595,914,3,3,0
5005,12,13,297,486,808,3,3,0
5006,10,11,280,602,903,3,3,0
5007,11,13,310,661,995,3,3,0
5008,11,11,240,590,852,3,3,0
5009,11,11,239,587,848,3,3,0
5010,10,11,309,591,921,3,3,0
5011,11,13,300,528,852,3,3,0
5012,11,12,260,737,1020,3,3,0
5013,10,11,262,627,910,3,3,0
5014,11,13,348,447,819,3,3,0
5015,11,13,300,581,905,3,3,0
5016,11,12,319,477,819,3,3,0
5017,11,11,310,615,947,3,3,0
5018,11,11,293,660,975,3,3,0
5019,10,12,318,581,921,3,3,0
5020,11,13,320,570,914,3,3,0
5021,11,12,273,653,949,3,3,0
5022,11,12,331,575,929,3,3,0
5023,11,12,308,490,821,3,3,0
5024,11,13,308,503,835,3,3,0
5025,11,12,320,507,850,3,3,0
5026,11,12,288,705,1016,3,3,0
5027,11,12,312,543,878,3,3,0
5028,11,13,311,533,868,3,3,0
5029,12,13,315,522,862,3,3,0
5030,11,13,388,555,967,3,3,0
5031,12,13,325,665,1015,3,3,0
5032,11,11,295,623,940,3,3,0
5033,11,11,296,619,937,3,3,0
5034,12,13,278,644,947,3,3,0
5035,11,12,283,590,896,3,3,0
5036,12,13,285,585,895,3,3,0
5037,12,12,288,627,939,3,3,0
5038,12,12,288,512,824,3,3,0
5039,11,11,269,587,878,3,3,0
5040,11,12,286,590,899,3,3,0
5041,12,14,283,599,908,3,3,0
5042,11,12,288,631,942,3,3,0
5043,11,11,248,614,884,3,3,0
5044,11,12,293,516,832,3,3,0
5045,11,13,281,624,929,3,3,0
5046,10,11,251,679,951,3,3,0
5047,11,13,281,641,946,3,3,0
5048,11,12,291,541,855,3,3,0
5049,11,13,292,510,826,3,3,0
5050,11,11,303,582,907,3,3,0
5051,11,13,272,642,938,3,3,0
5052,11,12,271,669,963,3,3,0
5053,12,13,245,574,844,3,3,0
5054,11,11,254,601,877,3,3,0
5055,11,12,249,607,879,3,3,0
5056,11,12,271,667,961,3,3,0
5057,11,11,292,628,942,3,3,0
5058,11,12,280,641,944,3,3,0
5059,11,13,295,572,891,3,3,0
5060,10,11,287,583,891,3,3,0
5061,11,13,280,604,908,3,3,0
5062,12,12,292,610,926,3,3,0
5063,11,11,271,599,892,3,3,0
5064,11,12,281,593,897,3,3,0
5065,11,12,283,638,944,3,3,0
5066,12,13,295,577,897,3,3,0
5067,11,12,252,661,936,3,3,0
5068,12,12,271,581,876,3,3,0
5069,11,11,276,552,850,3,3,0
5070,10,11,301,574,896,3,3,0
5071,11,13,283,539,846,3,3,0
5072,11,11,254,659,935,3,3,0
5073,11,12,247,573,843,3,3,0
5074,12,14,293,502,821,3,3,0
5075,12,13,281,557,863,3,3,0
5076,12,14,267,578,871,3,3,0
5077,12,13,251,654,930,3,3,0
5078,13,13,267,557,850,3,3,0
5079,12,13,225,569,819,3,3,0
5080,12,16,294,524,846,3,3,0
5081,9,10,289,613,921,3,3,0
5082,11,12,326,587,936,3,3,0
5083,13,10,278,516,817,3,3,0
5084,14,16,256,567,853,3,3,0
5085,11,11,237,600,859,3,3,0
5086,13,12,270,529,824,3,3,0
5087,9,10,286,631,936,3,3,0
5088,9,10,310,568,897,3,3,0
5089,9,11,240,679,939,3,3,0
5090,13,11,239,598,861,3,3,0
5091,13,11,235,565,824,3,3,0
5092,13,10,295,525,843,3,3,0
5093,9,9,240,667,925,3,3,0
5094,13,11,265,567,856,3,3,0
5095,9,11,286,593,899,3,3,0
5096,9,11,300,558,878,3,3,0
5097,9,10,309,567,895,3,3,0
5098,9,11,309,591,920,3,3,0
5099,9,11,230,684,934,3,3,0
5100,9,11,300,591,911,3,3,0
5101,13,11,281,589,894,3,3,0
5102,13,10,290,592,905,3,3,0
5103,13,10,272,579,874,3,3,0
5104,14,11,244,623,892,3,3,0
5105,14,11,291,536,852,3,3,0
5106,13,10,318,587,928,3,3,0
5107,13,11,341,486,851,3,3,0
5108,13,10,281,638,942,3,3,0
5109,14,11,303,545,873,3,3,0
5110,13,10,300,579,902,3,3,0
5111,13,9,305,534,861,3,3,0
5112,13,10,278,599,900,3,3,0
5113,14,11,246,608,879,3,3,0
5114,9,10,226,668,913,3,3,0
5115,14,11,246,588,859,3,3,0
5116,13,10,299,496,818,3,3,0
5117,13,10,321,566,910,3,3,0
5118,13,11,278,589,891,3,3,0
5119,13,11,292,557,873,3,3,0
5120,13,10,281,569,873,3,3,0
5121,13,10,341,483,847,3,3,0
5122,13,10,258,625,906,3,3,0
5123,13,11,291,541,856,3,3,0
5124,13,10,320,601,944,3,3,0
5125,13,11,293,539,856,3,3,0
5126,13,10,348,585,956,3,3,0
5127,11,11,283,561,866,3,3,0
5128,10,11,265,625,911,3,3,0
5129,11,11,229,609,860,3,3,0
5130,11,11,327,532,881,3,3,0
5131,11,12,332,554,909,3,3,0
5132,11,12,304,526,853,3,3,0
5133,12,12,315,487,826,3,3,0
5134,11,11,263,617,902,3,3,0
5135,11,13,303,483,810,3,3,0
5136,11,11,302,588,912,3,3,0
5137,11,12,295,596,914,3,3,0
5138,11,13,279,638,941,3,3,0
5139,11,13,297,529,850,3,3,0
5140,11,11,239,588,849,3,3,0
5141,10,11,329,576,926,3,3,0
5142,10,11,305,491,817,3,3,0
5143,11,11,330,571,923,3,3,0
5144,11,13,276,508,808,3,3,0
5145,11,11,288,553,863,3,3,0
5146,11,12,341,564,928,3,3,0
5147,11,12,289,617,929,3,3,0
5148,11,12,287,594,904,3,3,0
5149,12,12,336,540,900,3,3,0
5150,12,12,325,585,934,3,3,0
5151,12,12,336,575,935,3,3,0
5152,11,12,275,585,883,3,3,0
5153,11,11,354,525,901,3,3,0
5154,11,11,300,577,899,3,3,0
5155,11,12,231,603,857,3,3,0
5156,11,11,279,611,912,3,3,0
5157,12,12,271,602,897,3,3,0
5158,11,11,291,590,903,3,3,0
5159,12,12,352,500,876,3,3,0
5160,11,11,359,535,916,3,3,0
5161,11,12,270,608,901,3,3,0
5162,11,12,291,634,948,3,3,0
5163,11,12,252,664,939,3,3,0
5164,12,13,364,477,866,3,3,0
5165,11,13,352,524,900,3,3,0
5166,13,13,283,598,907,3,3,0
5167,14,15,253,625,907,3,3,0
5168,10,12,295,606,923,3,3,0
5169,11,13,292,539,855,3,3,0
5170,11,12,314,572,909,3,3,0
5171,16,12,263,607,898,3,3,0
5172,16,13,313,521,863,3,3,0
5173,16,11,270,564,861,3,3,0
5174,10,11,303,585,909,3,3,0
5175,11,13,288,496,808,3,3,0
5176,11,13,290,603,917,3,3,0
5177,17,14,274,592,897,3,3,0
5178,16,13,273,558,860,3,3,0
5179,15,12,355,443,825,3,3,0
5180,20,15,277,553,865,3,3,0
5181,20,14,272,520,826,3,3,0
5182,19,14,295,527,855,3,3,0
5183,20,14,283,578,895,3,3,0
5184,21,15,279,546,861,3,3,0
5185,21,16,270,567,874,3,3,0
5186,19,14,270,538,841,3,3,0
5187,21,17,332,486,856,3,3,0
5188,20,15,267,564,866,3,3,0
5189,15,18,341,580,954,3,3,0
5190,21,19,241,602,883,3,3,0
5191,16,12,275,553,856,3,3,0
5192,17,15,268,551,851,3,3,0
5193,15,11,272,574,872,3,3,0
5194,15,12,263,606,896,3,3,0
5195,17,14,278,527,836,3,3,0
5196,11,12,232,604,859,3,3,0
5197,12,10,244,574,840,3,3,0
5198,8,9,225,742,984,3,3,0
5199,13,11,298,562,884,3,3,0
5200,13,10,276,645,944,3,3,0
5201,13,10,244,648,915,3,3,0
5202,9,10,225,706,950,3,3,0
5203,9,10,330,518,867,3,3,0
5204,12,15,298,549,874,3,3,0
5205,12,14,340,501,867,3,3,0
5206,11,12,361,536,920,3,3,0
5207,11,12,301,563,887,3,3,0
5208,11,12,300,573,896,3,3,0
5209,10,12,291,583,896,3,3,0
5210,10,11,245,628,894,3,3,0
5211,10,11,298,609,928,3,3,0
5212,10,11,276,616,913,3,3,0
5213,10,10,279,583,882,3,3,0
5214,10,10,328,516,864,3,3,0
5215,10,10,209,728,957,3,3,0
5216,10,10,220,632,872,3,3,0
5217,10,10,213,680,913,3,3,0
5218,11,12,286,634,943,3,3,0
5219,11,12,341,573,937,3,3,0
5220,11,12,301,680,1004,3,3,0
5221,11,12,350,557,930,3,3,0
5222,11,12,251,624,898,3,3,0
5223,10,11,362,505,888,3,3,0
5224,10,11,345,567,933,3,3,0
5225,10,11,335,634,990,3,3,0
5226,10,10,346,479,845,3,3,0
5227,10,10,337,558,915,3,3,0
5228,10,10,274,636,930,3,3,0
5229,10,10,374,543,937,3,3,0
5230,11,12,339,539,901,3,3,0
5231,10,11,346,546,913,3,3,0
5232,10,11,328,582,931,3,3,0
5233,10,11,302,592,915,3,3,0
5234,10,10,262,609,891,3,3,0
5235,11,12,248,596,867,3,3,0
5236,10,11,268,636,925,3,3,0
5237,11,12,328,544,895,3,3,0
5238,10,11,343,637,1001,3,3,0
5239,11,12,353,509,885,3,3,0
5240,11,11,252,617,891,3,3,0
5241,11,12,324,581,928,3,3,0
5242,11,12,247,578,848,3,3,0
5243,10,11,338,607,966,3,3,0
5244,10,11,288,587,896,3,3,0
5245,11,12,348,522,893,3,3,0
5246,11,12,319,524,866,3,3,0
5247,11,12,324,636,983,3,3,0
5248,10,10,337,547,904,3,3,0
5249,10,11,246,571,838,3,3,0
5250,10,10,322,554,896,3,3,0
5251,10,11,344,541,906,3,3,0
5252,8,11,343,522,884,3,3,0
5253,8,10,244,743,1005,3,3,0
5254,9,11,338,543,901,3,3,0
5255,9,10,216,789,1024,3,3,0
5256,9,10,243,706,968,3,3,0
5257,12,10,361,499,882,3,3,0
5258,9,10,245,693,957,3,3,0
5259,8,10,217,792,1027,3,3,0
5260,8,10,249,704,971,3,3,0
5261,13,11,338,520,882,3,3,0
5262,9,10,207,727,953,3,3,0
5263,13,13,267,585,878,3,3,0
5264,8,10,221,795,1034,3,3,0
5265,8,10,350,514,882,3,3,0
5266,12,16,285,589,902,3,3,0
5267,10,12,338,554,914,3,3,0
5268,11,12,271,565,859,3,3,0
5269,11,12,344,556,923,3,3,0
5270,10,11,302,609,932,3,3,0
5271,10,11,325,530,876,3,3,0
5272,11,13,247,611,882,3,3,0
5273,11,12,240,570,833,3,3,0
5274,10,11,228,668,917,3,3,0
5275,10,11,298,599,918,3,3,0
5276,10,10,264,595,879,3,3,0
5277,10,10,227,723,970,3,3,0
5278,10,10,346,558,924,3,3,0
5279,10,10,279,589,888,3,3,0
5280,10,11,344,524,889,3,3,0
5281,10,10,395,488,903,3,3,0
5282,10,10,297,621,938,3,3,0
5283,11,12,369,515,907,3,3,0
5284,10,12,341,535,898,3,3,0
5285,10,11,263,649,933,3,3,0
5286,10,11,297,612,930,3,3,0
5287,10,10,345,564,929,3,3,0
5288,10,10,286,593,899,3,3,0
5289,11,12,263,628,914,3,3,0
5290,11,12,247,609,879,3,3,0
5291,11,13,279,581,884,3,3,0
5292,12,15,310,538,875,3,3,0
5293,12,13,294,579,898,3,3,0
5294,11,14,223,634,882,3,3,0
5295,12,14,243,629,898,3,3,0
5296,13,18,308,509,848,3,3,0
5297,11,13,324,568,916,3,3,0
5298,11,14,281,592,898,3,3,0
5299,11,12,241,626,890,3,3,0
5300,13,16,276,597,902,3,3,0
5301,15,12,270,626,923,3,3,0
5302,11,12,333,569,925,3,3,0
5303,11,12,349,467,839,3,3,0
5304,10,11,320,516,857,3,3,0
