sample,encode_us,write_syscall_us,roundtrip_us,drain_us,total_us,expected_replies,received_replies,timed_out
5701,38,13,389,560,1000,3,3,0
5702,38,13,301,528,880,3,3,0
5703,37,13,311,554,915,3,3,0
5704,37,12,354,503,906,3,3,0
5705,37,12,306,568,923,3,3,0
5706,37,13,417,420,887,3,3,0
5707,37,12,342,557,948,3,3,0
5708,37,12,291,581,921,3,3,0
5709,39,16,317,582,954,3,3,0
5710,38,13,234,737,1022,3,3,0
5711,38,13,215,761,1027,3,3,0
5712,39,14,215,754,1022,3,3,0
5713,38,12,298,590,938,3,3,0
5714,37,13,280,650,980,3,3,0
5715,37,13,317,630,997,3,3,0
5716,38,13,310,644,1005,3,3,0
5717,37,13,361,591,1002,3,3,0
5718,37,12,244,715,1008,3,3,0
5719,38,13,295,605,951,3,3,0
5720,38,13,289,604,944,3,3,0
5721,37,13,355,480,885,3,3,0
5722,38,13,274,635,960,3,3,0
5723,38,13,346,563,960,3,3,0
5724,38,12,295,583,928,3,3,0
5725,38,13,294,549,894,3,3,0
5726,37,13,271,600,921,3,3,0
5727,38,13,305,558,914,3,3,0
5728,37,13,296,583,929,3,3,0
5729,37,13,405,499,954,3,3,0
5730,37,13,301,597,948,3,3,0
5731,37,13,414,418,882,3,3,0
5732,38,13,231,720,1002,3,3,0
5733,38,13,380,527,958,3,3,0
5734,37,13,303,570,923,3,3,0
5735,37,13,311,600,961,3,3,0
5736,38,13,300,597,948,3,3,0
5737,38,13,357,474,882,3,3,0
5738,38,13,302,666,1019,3,3,0
5739,38,13,307,597,955,3,3,0
5740,37,13,295,595,940,3,3,0
5741,38,13,397,468,916,3,3,0
5742,38,13,239,674,964,3,3,0
5743,38,13,305,586,942,3,3,0
5744,16,12,331,588,947,3,3,0
5745,16,12,334,594,956,3,3,0
5746,16,12,355,556,939,3,3,0
5747,17,12,332,464,825,3,3,0
5748,15,11,275,535,836,3,3,0
5749,14,12,384,608,1018,3,3,0
5750,16,12,370,600,998,3,3,0
5751,16,12,312,595,935,3,3,0
5752,16,11,334,537,898,3,3,0
5753,16,11,384,488,899,3,3,0
5754,22,13,348,563,946,3,3,0
5755,30,12,363,487,892,3,3,0
5756,16,12,411,460,899,3,3,0
5757,16,12,414,446,888,3,3,0
5758,16,12,368,532,928,3,3,0
5759,16,12,367,525,920,3,3,0
5760,16,12,325,682,1035,3,3,0
5761,16,12,367,591,986,3,3,0
5762,15,10,378,528,931,3,3,0
5763,14,10,272,578,874,3,3,0
5764,15,10,329,643,997,3,3,0
5765,14,10,329,539,892,3,3,0
5766,14,10,390,578,992,3,3,0
5767,14,9,329,470,822,3,3,0
5768,14,9,368,525,916,3,3,0
5769,14,10,387,572,983,3,3,0
5770,14,9,402,568,993,3,3,0
5771,17,11,348,566,942,3,3,0
5772,17,12,308,572,909,3,3,0
5773,35,11,293,555,894,3,3,0
5774,18,12,306,598,934,3,3,0
5775,18,12,270,649,949,3,3,0
5776,29,17,261,600,907,3,3,0
5777,28,17,310,619,974,3,3,0
5778,28,16,324,524,892,3,3,0
5779,32,18,251,587,888,3,3,0
5780,28,16,284,549,877,3,3,0
5781,28,17,289,639,973,3,3,0
5782,31,18,303,512,864,3,3,0
5783,31,18,286,504,839,3,3,0
5784,28,16,290,639,973,3,3,0
5785,46,17,377,399,839,3,3,0
5786,27,19,232,618,896,3,3,0
5787,37,22,332,617,1008,3,3,0
5788,48,18,269,578,913,3,3,0
5789,44,15,298,502,859,3,3,0
5790,46,16,288,502,852,3,3,0
5791,38,14,275,520,847,3,3,0
5792,36,15,298,515,864,3,3,0
5793,40,13,294,586,933,3,3,0
5794,18,11,249,671,949,3,3,0
5795,35,12,276,604,927,3,3,0
5796,38,14,264,600,916,3,3,0
5797,37,15,250,575,877,3,3,0
5798,19,14,245,684,962,3,3,0
5799,19,14,340,539,912,3,3,0
5800,18,13,234,730,995,3,3,0
5801,19,14,289,640,962,3,3,0
5802,37,15,305,488,845,3,3,0
5803,19,14,282,646,961,3,3,0
5804,20,14,292,611,937,3,3,0
5805,19,14,304,633,970,3,3,0
5806,20,14,245,685,964,3,3,0
5807,20,14,286,656,976,3,3,0
5808,20,14,287,646,967,3,3,0
5809,19,14,243,698,974,3,3,0
5810,36,17,249,587,889,3,3,0
5811,19,14,248,686,967,3,3,0
5812,19,14,263,719,1015,3,3,0
5813,19,14,238,704,975,3,3,0
5814,20,14,236,722,992,3,3,0
5815,20,13,312,604,949,3,3,0
5816,35,13,295,599,942,3,3,0
5817,37,17,273,517,844,3,3,0
5818,36,16,295,511,858,3,3,0
5819,38,15,292,570,915,3,3,0
5820,37,15,280,562,894,3,3,0
5821,38,16,318,469,841,3,3,0
5822,36,15,281,602,934,3,3,0
5823,35,12,307,588,942,3,3,0
5824,39,16,230,639,924,3,3,0
5825,38,15,225,639,917,3,3,0
5826,37,17,226,641,921,3,3,0
5827,37,16,227,638,918,3,3,0
5828,37,16,280,537,870,3,3,0
5829,37,14,346,551,948,3,3,0
5830,36,15,274,650,975,3,3,0
5831,35,12,318,549,914,3,3,0
5832,35,12,329,520,896,3,3,0
5833,37,15,314,526,892,3,3,0
5834,37,14,372,470,893,3,3,0
5835,37,15,364,474,890,3,3,0
5836,35,12,310,594,951,3,3,0
5837,35,12,290,575,912,3,3,0
5838,35,12,312,608,967,3,3,0
5839,35,12,317,589,953,3,3,0
5840,37,15,318,531,901,3,3,0
5841,37,15,308,535,895,3,3,0
5842,36,12,356,546,950,3,3,0
5843,35,12,312,589,948,3,3,0
5844,37,15,314,592,958,3,3,0
5845,37,15,363,521,936,3,3,0
5846,35,13,309,554,911,3,3,0
5847,37,14,313,581,945,3,3,0
5848,35,12,356,539,942,3,3,0
5849,35,12,277,587,911,3,3,0
5850,35,12,325,602,974,3,3,0
5851,37,15,307,530,889,3,3,0
5852,36,13,277,538,864,3,3,0
5853,35,12,311,606,964,3,3,0
5854,37,15,269,579,900,3,3,0
5855,36,12,288,621,957,3,3,0
5856,37,15,265,588,905,3,3,0
5857,37,15,266,580,898,3,3,0
